"Title","Href","Author","Date","Abstract","Keywords","University Name"
"The Routledge Companion to Radio and Podcast Studies, Mia Lindgren and Jason Loviglio (eds) (2022)","https://uwe-repository.worktribe.com/output/10980606/the-routledge-companion-to-radio-and-podcast-studies-mia-lindgren-and-jason-loviglio-eds-2022","Paul Atkins","Apr 30, 2023","Review of: The Routledge Companion to Radio and Podcast Studies, Mia Lindgren and Jason Loviglio (eds) (2022) Abingdon: Routledge, 502 pp., ISBN 978-0-36743-263-8, h/bk, £210.00","Tech","University of the West of England"
"Effects of stance control via hidden Markov model-based gait phase detection on healthy users of an active hip-knee exoskeleton","https://uwe-repository.worktribe.com/output/10723756/effects-of-stance-control-via-hidden-markov-model-based-gait-phase-detection-on-healthy-users-of-an-active-hip-knee-exoskeleton","Miguel Sánchez-Manchola; Luis Arciniegas-Mayag; Marcela Múnera; Maxime Bourgain; Thomas Provot; Carlos A. Cifuentes","Apr 10, 2023","Introduction: In the past years, robotic lower-limb exoskeletons have become a powerful tool to help clinicians improve the rehabilitation process of patients who have suffered from neurological disorders, such as stroke, by applying intensive and repetitive training. However, active subject participation is considered to be an important feature to promote neuroplasticity during gait training. To this end, the present study presents the performance assessment of the AGoRA exoskeleton, a stance-controlled wearable device designed to assist overground walking by unilaterally actuating the knee and hip joints. Methods: The exoskeleton’s control approach relies on an admittance controller, that varies the system impedance according to the gait phase detected through an adaptive method based on a hidden Markov model. This strategy seeks to comply with the assistance-as-needed rationale, i.e., an assistive device should only intervene when the patient is in need by applying Human-Robot interaction (HRI). As a proof of concept of such a control strategy, a pilot study comparing three experimental conditions (i.e., unassisted, transparent mode, and stance control mode) was carried out to evaluate the exoskeleton’s short-term effects on the overground gait pattern of healthy subjects. Gait spatiotemporal parameters and lower-limb kinematics were captured using a 3D-motion analysis system Vicon during the walking trials. Results and Discussion: By having found only significant differences between the actuated conditions and the unassisted condition in terms of gait velocity (ρ = 0.048) and knee flexion (ρ ≤ 0.001), the performance of the AGoRA exoskeleton seems to be comparable to those identified in previous studies found in the literature. This outcome also suggests that future efforts should focus on the improvement of the fastening system in pursuit of kinematic compatibility and enhanced compliance.","Tech","University of the West of England"
"Exploring a flipped approach to Construction Technology teaching, for inclusive learning and assessment","https://uwe-repository.worktribe.com/output/10889028/exploring-a-flipped-approach-to-construction-technology-teaching-for-inclusive-learning-and-assessment"," Clare Davidson;  Hector Archila Santos","None","The Covid pandemic in 2020 and the subsequent blended learning approaches, provided an opportunity for lecturers to re-design the delivery of ‘Construction Technology’ modules at UWE. Many of the approaches developed during the pandemic are now considered ‘best practice’. Students enrolled in Construction Technology and Services at UWE, are now enjoying a ‘flipped classroom approach’ that involves 1) preparation of learning materials - a week in advance; 2) participation’ on face-to-face ‘lectorials’ and seminars; and 3) practice/application of knowledge through regular quizzes and tasks. Xerte is a web-based platform that enables the lecturers to deliver interactive learning objects in the form of small tasks, formative quizzes, video recordings, embedded regulatory documents and curated resources. The ‘Lectorial’ moves away from the more traditional ‘passive learning’ approach - which this module was once modelled on - towards a more active student-centred, constructivist approach. Digital training and new software innovations are used to address diverse learning styles and abilities, making the experience more inclusive for all. The face-to-face lectorials are regarded as valuable slots in the students’ timetable, reserved primarily for weekly-assigned tasks that reinforce the learning material, as well as offering opportunities for discussion, feedback, peer-review, and demonstrations. Online quizzes, together with regular task submissions discussed in smaller Seminar groups, allow Module Leaders to identify the students who are failing to engage well with the module, in an attempt to close the reported ‘attainment gap’.","Tech","University of the West of England"
"Machine learning models, trusted research environments and UK health data: Ensuring a safe and beneficial future for AI development in healthcare","https://uwe-repository.worktribe.com/output/10625902/machine-learning-models-trusted-research-environments-and-uk-health-data-ensuring-a-safe-and-beneficial-future-for-ai-development-in-healthcare","Charalampia Xaroula Kerasidou; Maeve Malone; Angela Daly; Dr Francesco Tava","Nov 30, 2023","Digitalisation of health and the use of health data in artificial intelligence, and machine learning (ML), including for applications that will then in turn be used in healthcare are major themes permeating current UK and other countries' healthcare systems and policies. Obtaining rich and representative data is key for robust ML development, and UK health data sets are particularly attractive sources for this. However, ensuring that such research and development is in the public interest, produces public benefit and preserves privacy are key challenges. Trusted research environments (TREs) are positioned as a way of balancing the diverging interests in healthcare data research with privacy and public benefit. Using TRE data to train ML models presents various challenges to the balance previously struck between these societal interests, which have hitherto not been discussed in the literature. These challenges include the possibility of personal data being disclosed in ML models, the dynamic nature of ML models and how public benefit may be (re)conceived in this context. For ML research to be facilitated using UK health data, TREs and others involved in the UK health data policy ecosystem need to be aware of these issues and work to address them in order to continue to ensure a 'safe' health and care data environment that truly serves the public.","Tech","University of the West of England"
"Investigating the barriers to the adoption of blockchain technology in sustainable construction projects","https://uwe-repository.worktribe.com/output/10848869/investigating-the-barriers-to-the-adoption-of-blockchain-technology-in-sustainable-construction-projects","Atul Kumar Singh; V. R.Prasath Kumar; Gholamreza Dehdasht; Saeed Reza Mohandes;  Patrick Manu; Farzad Pour Rahimian","Jun 1, 2023","Blockchain technology (BT) can execute transactions verifiable and permanently, which can help foster the idea of embracing sustainability pillars within industries. Therefore, BT holds considerable promise for the industrial and service sectors; however, its implementation during the procurement stage in a sustainable construction project (SCP) is a bottleneck because of inherent and unknown barriers. Though some attempts on the identification of these barriers have been carried out, the literature lacks a thorough investigation into the relationships and inner dependencies among the related barriers within the realm of SCP. Thus, a novel combination of fuzzy decision-making trial and evaluation laboratory (fuzzy DEMATEL) and social network analysis (FDSNA) is proposed in this paper to fill this gap; FDSNA uncovers causal relationships among leading barriers that impede the adoption of BT within an SCP, and it determines the most critical barriers by modeling their complex interrelationships in related intricate environments. The obtained results suggest “inadequacies in implementing block chain-based policies” and “unawareness and resistance to BT among customers” as the most significant barriers, and “technology immaturity,” “market uncertainty and competition,” and “technology accessibility” are identified as the most critical. These results present managers and governmental bodies with an inclusive picture regarding the major obstructions to the successful implementation of BT, and it is expected to open avenues to accrue benefits from such leading-edge technologies at a greater pace.","Tech","University of the West of England"
"Highly sensitive and extremely durable wearable e-textiles of graphene/carbon nanotube hybrid for cardiorespiratory monitoring","https://uwe-repository.worktribe.com/output/10594838/highly-sensitive-and-extremely-durable-wearable-e-textiles-of-graphenecarbon-nanotube-hybrid-for-cardiorespiratory-monitoring","Sirui Tan; Shaila Afroj; Daiqi Li; Md Rashedul Islam; Jihong Wu; Guangming Cai; Nazmul Karim; Zhong Zhao","Apr 21, 2023","Electroconductive textile yarns are of particular interest for their use as flexible and wearable sensors without compromising the properties and comfort of usual textiles. However, the detection of fine actions of the human body is quite challenging since it requires both the relatively higher sensitivity and stability of the sensor. Herein, highly sensitive, ultra-stable, and extremely durable piezoresistive wearable sensors were prepared by loading N-doped rGO and polydopamine-coated carbon nanotubes into silicon rubber tube. The wearable sensors thus produced show an excellent ability to sense subtle movement or stimuli with good sensitivity and repeatability. Furthermore, by bending the straight conductive silicon rubber tube (CSRT) into three different patterns, its sensitivity was then dramatically increased. Finally, the CSRT was found capable of sensing cardiorespiratory signals, indicating that the sensor would be an important step toward realizing bio-signal sensing for next-generation personalized health care applications.","Tech","University of the West of England"
"Living plants ecosystem sensing: A quantum bridge between thermodynamics and bioelectricity","https://uwe-repository.worktribe.com/output/10582630/living-plants-ecosystem-sensing-a-quantum-bridge-between-thermodynamics-and-bioelectricity","Alessandro Chiolerio; Giuseppe Vitiello; Mohammad Mahdi Dehshibi;  Andrew Adamatzky","Mar 14, 2023","The in situ measurement of the bioelectric potential in xilematic and floematic superior plants reveals valuable insights into the biological activity of these organisms, including their responses to lunar and solar cycles and collective behaviour. This paper reports on the “Cyberforest Experiment” conducted in the open-air Paneveggio forest in Valle di Fiemme, Trento, Italy, where spruce (i.e., Picea abies) is cultivated. Our analysis of the bioelectric potentials reveals a strong correlation between higher-order complexity measurements and thermodynamic entropy and suggests that bioelectrical signals can reflect the metabolic activity of plants. Additionally, temporal correlations of bioelectric signals from different trees may be precisely synchronized or may lag behind. These correlations are further explored through the lens of quantum field theory, suggesting that the forest can be viewed as a collective array of in-phase elements whose correlation is naturally tuned depending on the environmental conditions. These results provide compelling evidence for the potential of living plant ecosystems as environmental sensors.","Tech","University of the West of England"
"Extended mixed integer quadratic programming for simultaneous distributed generation location and network reconfiguration","https://uwe-repository.worktribe.com/output/10554946/extended-mixed-integer-quadratic-programming-for-simultaneous-distributed-generation-location-and-network-reconfiguration","Y. Tami; K. Sebaa; M. Lahdeb; O. Usta;  Hassan Nouri","Mar 5, 2023","Introduction. To minimise power loss, maintain the voltage within the acceptable range, and improve power quality in power distribution networks, reconfiguration and optimal distributed generation placement are presented. Power flow analysis and advanced optimization techniques that can handle significant combinatorial problems must be used in distribution network reconfiguration investigations. The optimization approach to be used depends on the size of the distribution network. Our methodology simultaneously addresses two nonlinear discrete optimization problems to construct an intelligent algorithm to identify the best solution. The proposed work is novel in that it the Extended Mixed-Integer Quadratic Programming (EMIQP) technique, a deterministic approach for determining the topology that will effectively minimize power losses in the distribution system by strategically sizing and positioning Distributed Generation (DG) while taking network reconfiguration into account. Using an efficient Quadratic Mixed Integer Programming (QMIP) solver (IBM ®), the resulting optimization problem has a quadratic form. To ascertain the range and impact of various variables, our methodology outperforms cutting-edge algorithms described in the literature in terms of the obtained power loss reduction, according to extensive numerical validation carried out on typical IEEE 33-and 69-bus systems at three different load factors. Practical value. Examining the effectiveness of concurrent reconfiguration and DG allocation versus sole reconfiguration is done using test cases. According to the findings, network reconfiguration along with the installation of a distributed generator in the proper location, at the proper size, with the proper loss level, and with a higher profile, is effective. References 24, table 4, figures 14.","Tech","University of the West of England"
"Should outpatient hysteroscopy be used in preference to transvaginal ultrasound to identify endometrial pathology in premenopausal women with heavy menstrual bleeding? Revisiting NICE Guideline 88","https://uwe-repository.worktribe.com/output/10537637/should-outpatient-hysteroscopy-be-used-in-preference-to-transvaginal-ultrasound-to-identify-endometrial-pathology-in-premenopausal-women-with-heavy-menstrual-bleeding-revisiting-nice-guideline-88","Natasha Christy Litherland; Dr Rita Phillips","None","Introduction: National Institute for Health and Care Excellence Guideline 88 advocates outpatient hysteroscopy in preference to transvaginal ultrasound for premenopausal women with heavy menstrual bleeding, who are suspected of having submucosal fibroids, polyps or endometrial pathology. The guideline, however, analysed outdated studies that provided low-quality evidence. This study aimed to assess the diagnostic accuracy of transvaginal ultrasound in detecting endometrial pathology; and to evaluate the cost-effectiveness of outpatient hysteroscopy if it were to be used in preference to transvaginal ultrasound. Methods: A health service evaluation was conducted at a district general foundation trust between 1 January 2019 and 31 March 2019 of all premenopausal women with heavy menstrual bleeding. A cost-effectiveness analysis was also performed to evaluate the financial implication of outpatient hysteroscopy being used in preference to transvaginal ultrasound. Results: 100 patients were included in the study. For the detection of endometrial pathology, transvaginal ultrasound had a positive predictive value of 65.2%; negative predictive value of 98.5%; sensitivity of 93.75%; specificity of 88.89% and an accuracy of 89.77%. For identifying endometrial polyps, submucosal fibroids and endometrial thickening, transvaginal ultrasound had a positive predictive value of 33.3%, 85.7% and 50%, respectively. It would have cost the Trust 78.7% more if National Institute for Health and Care Excellence’s recommendation was carried out, with a 23.4% increase in workload in the hysteroscopy department, and a decrease of 7.8% transvaginal scans performed. Conclusion: Outpatient hysteroscopy is costly and would increase the workload burden in the hysteroscopy department. Transvaginal ultrasound has a high sensitivity, specificity and accuracy in detecting endometrial pathology therefore it should remain as the initial diagnostic investigation.","Tech","University of the West of England"
"Applying the asymmetric information management (AIM) technique to virtual interviewing","https://uwe-repository.worktribe.com/output/10465593/applying-the-asymmetric-information-management-aim-technique-to-virtual-interviewing","Cody Normitta Porter; Rachel Taylor; Rory Lee; Eleonora Chioatto; Max Hill; Adam Charles Harvey","May 1, 2023","The Asymmetric Information Management (AIM) technique enhances verbal lie-detection by encouraging truth tellers (but not liars) to be forthcoming with information. We examined the AIM technique's utility for correctly distinguishing genuine and fabricated statements reported during a virtual interview. Truth tellers (n = 85) honestly reported their recollection of a 30-minute walk. Liars pretended to have engaged in a similar activity (n = 86). Participants were randomly assigned to either the AIM or Control condition and provided either a verbal or written statement. Truth tellers in the AIM condition reported more detailed statements (vs. the Control condition). Liars in the AIM condition reported less detailed statements (vs. the Control condition). More genuine and fabricated statements were correctly classified in the AIM condition (72% accuracy) compared to the Control condition (59% accuracy). No differences between disclosure type emerged. Results support the use of the AIM technique for facilitating verbal lie-detection.","Tech","University of the West of England"
"A systematic review of the application of immersive technologies for safety and health management in the construction sector","https://uwe-repository.worktribe.com/output/10847730/a-systematic-review-of-the-application-of-immersive-technologies-for-safety-and-health-management-in-the-construction-sector","Akinloluwa Babalola;  Patrick Manu; Clara Cheung; Akilu Yunusa-Kaltungo; Paulo Bartolo","Jun 30, 2023","Introduction: The construction industry employs about 7% of global manpower and contributes about 6% to the global economy. However, statistics have depicted that the construction industry contributes significantly to workplace fatalities and injuries despite multiple interventions (including technological applications) implemented by governments and construction companies. Recently, immersive technologies as part of a suite of industry 4.0 technologies, have also strongly emerged as a viable pathway to help address poor construction occupational safety and health (OSH) performance. Method: With the aim of gaining a broad view of different construction OSH issues addressed using immersive technologies, a review on the application of immersive technologies for construction OSH management is conducted using the preferred reporting items for systematic reviews and meta-analysis (PRISMA) approach and bibliometric analysis of literature. This resulted in the evaluation of 117 relevant papers collected from three online databases (Scopus, Web of Science, and Engineering Village). Results: The review revealed that literature have focused on the application of various immersive technologies for hazard identification and visualization, safety training, design for safety, risk perception, and assessment in various construction works. The review identified several limitations regarding the use of immersive technologies, which include the low level of adoption of the developed immersive technologies for OSH management by the construction industry, very limited research on the application of immersive technologies for health hazards, and limited focus on the comparison of the effectiveness of various immersive technologies for construction OSH management. Conclusions and Practical Applications: For future research, it is recommended to identify possible reasons for the low transition level from research to industry practice and proffer solutions to the identified issues. Another recommendation is the study of the effectiveness of the use of immersive technologies for addressing health hazards in comparison to the conventional methods.","Tech","University of the West of England"
"Impact of feedstock dilution on the performance of urine-fed ceramic and membrane-less microbial fuel cell cascades designs","https://uwe-repository.worktribe.com/output/10446231/impact-of-feedstock-dilution-on-the-performance-of-urine-fed-ceramic-and-membrane-less-microbial-fuel-cell-cascades-designs","Xavier Alexis Walter;  Jiseon You;  Iwona Serruys; John Greenman;  Yannis Ieropoulos","Mar 30, 2023","Recent advancements in the microbial fuel cell (MFC) field have led to the deployment of pilot-scale autonomous sanitation systems converting the organic content of urine into electricity to power lights in decentralised areas. Two designs have been deployed successfully, namely ceramic cylinder based MFCs (c-MFC) and membrane-less self-stratifying MFCs (s-MFC), but only one research has tested simultaneously these two designs under similar conditions. To complement this single study, the present work investigated the response of these two designs to the dilution of feedstock. Both designs were assembled as cascades, a configuration close to the conditions of implementation. The tested conditions were 100%, 75%, 50%, 25% urine diluted with tap water. Results have shown that under the 100% condition (neat urine), the s-MFC had a higher energy output (2.29 ± 0.04 kJ d−1) and treatment (4.16 ± 0.15 gCOD.d−1; 1.39 ± 0.15 gNH4.d−1) than the c-MFC. Under the 25% condition, the c-MFC had a higher energy output (0.75 ± 0.04 kJ d−1) but a lower treatment (0.40 ± 0.05 gCOD.d−1; 0.01 ± 0.02 gNH4.d−1) than the s-MFC. Both type of cascade designs could be fed a 75% concentration feedstock for a week without a significant performance decrease. Overall, the c-MFC cascade had higher energy conversion efficiency and the s-MFC had higher power generating performance.","Tech","University of the West of England"
"Description of Dryocola gen. nov. and two novel species, Dryocola boscaweniae sp. nov. and Dryocola clanedunensis sp. nov. isolated from the rhizosphere of native British oaks","https://uwe-repository.worktribe.com/output/10373551/description-of-dryocola-gen-nov-and-two-novel-species-dryocola-boscaweniae-sp-nov-and-dryocola-clanedunensis-sp-nov-isolated-from-the-rhizosphere-of-native-british-oaks","Daniel Maddock;  Carrie Brady; Sandra Denman; Dawn Arnold","Apr 1, 2023","While investigating the role of the rhizosphere in the development of Acute Oak Decline, bacterial strains belonging to the family Enterobacteriaceae were isolated from rhizosphere soil following enrichment for the Enterobacterales. Partial sequencing of several housekeeping genes showed that these strains could not be assigned to an existing genus. Overall, 16 strains were investigated using a polyphasic approach to determine their taxonomic status. This involved phenotypic testing and fatty acid analysis paired with phylogenetic analyses of 16S rRNA and housekeeping gene sequences, as well as phylogenomic analysis of whole genome sequences. Phylogenomic and phylogenetic analyses consistently demonstrated that the 16 isolates could be separated into two distinct clusters in a monophyletic clade situated between the genera Cedecea and Buttiauxella. The two clusters could be genotypically and phenotypically differentiated from each other and from their closest neighbours. As such we propose the description of Dryocola boscaweniae gen. nov. sp. nov. (type strain H6W4T = CCUG 76177T = LMG 32610T) and Dryocola clanedunesis sp. nov. (type strain H11S18T = CCUG 76181T = LMG 32611T).","Tech","University of the West of England"
"Development of interactive and distributed virtual environments for immersive communication in the furniture, fixture and equipment sector","https://uwe-repository.worktribe.com/output/9862290/development-of-interactive-and-distributed-virtual-environments-for-immersive-communication-in-the-furniture-fixture-and-equipment-sector"," Abhinesh Prabhakaran","None","Despite the significance of the furniture fixture and equipment (FFE) sector to the UK’s economy and the construction industry, this sector faces challenges that impede its productivity and performance, including an inability to meet end-user expectations in the delivery of its services. Lack of adoption of digitalisation and poor design communication between the stakeholders have been identified as one of the issues leading to challenges in the FFE Sector. In this context, visual representation offered by virtual reality (VR) can play a critical role in communicating the designs with the stakeholders effectively. However, evidence suggests that the current state of the VR application in the FFE sector lacks three critical advancements namely BIM-data interaction (interaction with the meta-data associated with the FFE elements), human-building interaction (interaction of stakeholders with FFE elements in the virtual environment) and human-human interactions (multi-user interaction). Therefore, the aim of this study was to bridge this gap through the development and testing of novel virtual environments for immersive communication between FFE and its construction project stakeholders. Furthermore, pre-conditions for the successful implementation of the developed VR applications were evaluated in this study through experimentation.  A sequential, exploratory, mixed-method research design was adopted for this study in three phases. In phase one, an extensive literature investigation was carried out to acquire deeper knowledge of existing literature to understand the state-of-the-art developments of immersive technologies in the construction industry with a specific focus on the current challenges and benefits of implementing immersive technology. Phase two of the study involved the development and testing of immersive, distributed and interactive VR applications for various scenarios of the FFE communications for construction. Each application was developed by applying rapid application development methodologies and combining BIM, game engine and low latency cloud server development paradigm. The developments were tested through quasi-experiments and evaluation by stakeholders to ascertain usefulness and utility in the FFE sector context. The first development focused on interactive VR for FFE and was tested among (n = 12) stakeholders using a quasi-experiment in a single-group, pre-test-post-test design. The second development focused on distributed immersion for FFE design communication and was tested among construction stakeholders involved in FFE design decision-making (n = 26). The distributed VR application was further tested further among (n = 9) stakeholders in the context of FFE retail and showcasing of FFE products. The experimental approaches in the second phase adopted combined quantitative and qualitative evaluations to ascertain system usability which fed into further development and finetuning of applications. Finally, in the third phase of the study, the interactive and distributed VR applications were validated among wider group of construction stakeholders (n = 117) using a survey to ascertain industry-wide utility and usefulness as well as establish factors that influence their wider adoption in the sector. A combination of descriptive and inferential statistics was applied to establish findings including Kruskal-Wallis and ANOVA to measure variations in views across different segments of the population of respondents.  Findings indicated that the interactive distributed immersive virtual FFE environment can enhance the productivity of the design team through a collaborative virtual workspace offering a synchronised networked design testing and review platform. Furthermore, it can reduce the time required for the stakeholders (Client/end-user, architect, FFE designer/contractor, FFE manufacturer) to comprehend and test the design options. In addition, the developed VR applications can enhance the design communication and quality of the design and encourage a collaborative culture in the industry and improve the design satisfaction of the stakeholders. It was also identified that the VR applications developed for this study can reduce the time required for design decision-making significantly when compared with traditional methods. In the retail and product showcasing context, the system was found to be a highly efficient and viable tool, which can deliver a compelling and richer experience similar to an FFE in-store experience. The testing also revealed that the proposed system not only improves the sense of presence but also brings in a new dimension of a sense of being together, which has a positive impact on decision making. Cumulative findings of this study revealed that distributed and interactive VR has become essential to digitalising the FFE sector’s design communication, with improved design communication being regarded as the most important benefit of its use. Conversely, the most critical challenge that inhibits the implementation of these two VR applications in the FFE sector is the perceived cost. This research proposes a step change in the way furniture design is communicated and coordinated through an immersive virtual experience, thus allowing informed decisions making and creating shared understanding before the commencement of the construction activity.","Tech","University of the West of England"
"Understanding the psychology and legal perspective of plastic dependency in Nigeria","https://uwe-repository.worktribe.com/output/11468907/understanding-the-psychology-and-legal-perspective-of-plastic-dependency-in-nigeria","Cyprian Emeka Adibe; Dr Austin Nwafor; P.I Ugwu; Uju Obuka; Newman U. Richards","None","Using the theory of planned behaviour, this article aims to understand the psychology of plastic dependency in Nigeria. The plastics pollution has been more prevalent in its impact on the marine and terrestrial environment in Nigeria, this article engages with the mind-set of stakeholders from both governance and policy perspectives with the purpose of investigating and analysing the theory of planned behaviour to form a baseline for policy making and further research on how to combat plastics pollution in Nigeria.","Marine","University of the West of England"
"Sponge-microbial symbiosis and marine extremozymes: Current issues and prospects","https://uwe-repository.worktribe.com/output/9560703/sponge-microbial-symbiosis-and-marine-extremozymes-current-issues-and-prospects","Praise Nnaji;  Ruth Morse; Professor Emmanuel Adukwu;  Rachael Chidugu-Ogborigbo","Jun 7, 2022","None","Marine","University of the West of England"
"Can we adopt sea sponges as reliable indicators of aquatic pollution?","https://uwe-repository.worktribe.com/output/9669862/can-we-adopt-sea-sponges-as-reliable-indicators-of-aquatic-pollution","Sunday Nkopuyo;  Rachael Chidugu-Ogborigbo;  Lynda Newton;  Kevin Honeychurch","None","Toxic chemical cocktails in aquatic ecosystems exist in various   environmental matrices (water column, sediment, and biota) Therefore, each of these matrices can indicate pollution in an aquatic ecosystem  Aquatic biota as indicators has an advantage over other indicators because aquatic biota provides information on total bioavailable pollutants required to assess the actual risks posed by different pollutants on indigenous species  Sessile benthic biotas have begun to gain significant recognition as bio monitors and bioindicators of pollutants in the aquatic environment and are also used to model biochemical processes in higher organisms  Several studies have investigated the concentration of pollutants in the environmental matrices However, pollutants levels do not necessarily imply adverse health effects, hence the imperativeness of assessing pollution biomarkers such as DNA damage in indigenous species such as sea sponges","Marine","University of the West of England"
"Helping or hindering? The role of the public right to fish in the management of coastal fisheries","https://uwe-repository.worktribe.com/output/9048098/helping-or-hindering-the-role-of-the-public-right-to-fish-in-the-management-of-coastal-fisheries"," Emma Bean","2022-04","Managing coastal fisheries requires transitioning to sustainable exploitation of the marine environment. Set against this background, the public right to fish is often ignored or simply presented as a right to overfish or a hangover from more plentiful times, thus incompatible with sustainable fishing. However, the role of the public right to fish is not well understood, despite its extensive application in coastal waters around several common law countries. Through a case study focusing on coastal fishing within the Devon and Severn Inshore Fisheries and Conservation Authority district, the experiences and views of people involved in fishing were examined in order to build a picture of the role of the public right in the management of English coastal fisheries. Analysis reveals a right that is valued by society and that is viewed by many participants to be the foundation of management of the public fishery by Devon and Severn IFCA. Participants clearly recognized a wide public interest in the fishery and a need to understand the right as bringing with it attendant responsibilities on behalf of both fishers and the wider public. Embracing the public right to fish and the interest of the wider public in fishing is suggested as a route to more sustainable coastal fisheries. By focusing on this public interest, it is possible to address the challenge identified within the case study of a lack of agreement as to who fisheries management is for and how fisheries should be managed to achieve environmental and socioeconomic sustainability.","Marine","University of the West of England"
"Roadmap to collaborative delivery","https://uwe-repository.worktribe.com/output/10194516/roadmap-to-collaborative-delivery","Natasha Bradshaw","Nov 29, 2021","Report produced by Natasha Bradshaw for the Catchment Based Approach under contract to The Rivers Trust. Funded by the Marine Management Organisation through the European Maritime and Fisheries Fund (EMFF) in collaboration with the Coastal Partnerships Organisation.","Marine","University of the West of England"
"Is the right to fish an insuperable barrier to ocean recovery in offshore wind farms?","https://uwe-repository.worktribe.com/output/7308851/is-the-right-to-fish-an-insuperable-barrier-to-ocean-recovery-in-offshore-wind-farms","Dr Tom Appleby","Jan 20, 2021","What happens when an irresistible force hits an immovable object? The law about the displacement of existing rights by large infrastructure projects is quite tried and tested. Essentially those with property rights are compensated, those who don’t have them aren’t. Although there are some proprietary rights in quota (though exactly what those are is unclear) the UK Government has confirmed that the UK fishery belongs to the Crown on behalf of the public. Fishing businesses (as well as anglers) are exercising their public right to undertake fishing. So where that right is restricted it is a right which belongs to the public. On that basis, if any compensation was due it would be to the Crown rather than any individual. A good analogy is altering the public right to use the highway by imposing pedestrianisation, parking restrictions or bus lanes. Those businesses affected are not compensated.","Marine","University of the West of England"
"Planet Pod: Whose-fish-are-they-anyway?","https://uwe-repository.worktribe.com/output/7294665/planet-pod-whose-fish-are-they-anyway","Dr Tom Appleby; John Condon; Amanda Carpenter","Jan 19, 2021","Now the dust has settled, what does Brexit mean for local fishermen, for the fish catches and for precious marine habitats like Doggerbank?  Join our guests Dr Tom Appleby and John Condon for a thorough update on just what the Brexit deal does and does not include when it comes to fish and marine protection – some good news and some not so good news!","Marine","University of the West of England"
"Taking the pulse of environmental and fisheries law: The common fisheries policy, the habitats directive, and Brexit","https://uwe-repository.worktribe.com/output/1493886/taking-the-pulse-of-environmental-and-fisheries-law-the-common-fisheries-policy-the-habitats-directive-and-brexit","Dr Tom Appleby; James Harrison","Nov 1, 2019","There has long been a tension between environmental regulation and the European Common Fisheries Policy (CFP), which has been addressed over time through progressive reform of the CFP. It is now recognised that Member States may comply with their obligations under EU nature conservation law by taking unilateral non-discriminatory measures within their territorial seas to protect the marine environment from threats posed by fishing. Nevertheless, fundamental uncertainties remain when it comes to the application of these obligations to offshore waters. This article explores the options available to coastal states in this context and the weaknesses of the procedures introduced to the reformed CFP in 2013. It is argued that compliance with nature conservation law in the context of fisheries is not discretionary and that in the absence of measures agreed at the EU level, Member States must comply with their obligations under the Habitats Directive in their capacity as a flag state. Finally, the article addresses the implications of Brexit for the protection of European Marine Sites in UK waters, suggesting that Brexit offers opportunities to strengthen the protection of marine ecosystems by making future access arrangements for foreign fishing vessels conditional upon compliance with nature conservation laws.","Marine","University of the West of England"
"Investigating the pre-damaged PZT sensors under impact traction","https://uwe-repository.worktribe.com/output/856965/investigating-the-pre-damaged-pzt-sensors-under-impact-traction","Sakineh Fotouhi;  Mohammad Fotouhi; Ana Pavlovic; Nenad Djordjevic","Nov 19, 2018","© 2018 by the authors. Ships are usually under vibration, impact, and other kinds of static and dynamic loads. These loads arise from water flow across the hull or surfaces, the propeller cavitation, and so on. For optimal design purposes and reliable performance, experimental measurements are necessary. These sensors are often used under or near the water, working conditions that improve the risk of sensor damage. This paper aims at investigating, by the use of finite elements, the behavior of damaged piezoelectric sensors under traction and impact loads. The numerical method was calibrated using results available in the literature regarding piezoelectric and elastic plates with a central crack. After calibration, the simulation was used on two types of Lead-Zirconium-Titanium oxide (PZT) sandwich panel structures reinforced by aluminum skins. The results proved that the damage size and impact energy are important factors affecting the response of piezoelectric sensors; therefore, special attention might be considered when using these sensors for marine applications.","Marine","University of the West of England"
"The impact of the Marine and Coastal Access Act (2009) on Welsh inshore fisheries and marine management","https://uwe-repository.worktribe.com/output/853191/the-impact-of-the-marine-and-coastal-access-act-2009-on-welsh-inshore-fisheries-and-marine-management","Alan Terry; Kerry Lewis; Blaise Bullimore","Jan 1, 2019","© 2018 Elsevier Ltd This paper is based on a qualitative study undertaken between April 2016 and February 2017 of key informants and secondary documents concerned with the management of the Welsh marine environment in the pre and post Marine and Coastal Access Act (2009) (MCAA) era. Since taking over direct responsibility for the Welsh marine environment, the Welsh Government has failed to integrate fisheries management and marine conservation as effectively as has been achieved by relevant English authorities, particularly Inshore Fisheries and Conservation Authorities (IFCAs). A key contributing factor to this failure is that, whilst MCAA created a clear statutory framework for England's IFCAs, Welsh Government resisted the imposition of similar management duties for Wales, and, subsequently, the National Assembly for Wales has not used its legislative powers to create a suitably robust Welsh regime. Furthermore, the suspension in 2016 of the stakeholder ‘Inshore Fisheries Groups’ has partly dismantled the relatively weak co-management regime in Wales. Although the Welsh Marine Fisheries Advisory Group remains, its scope has been much reduced. Post MCAA, the Welsh system has centralised decision making, creating a more remote and less responsive management structure than had existed previously.","Marine","University of the West of England"
