"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Pathological blood lipid and apolipoprotein alterations following long-term anabolic androgenic steroid (AAS) use","https://research-portal.uws.ac.uk/en/publications/pathological-blood-lipid-and-apolipoprotein-alterations-following","Grace, F. M.; Sculthorpe, N.; Graham, M.; Baker, J. S.; Edwards, M.; Davies, B.","2003","With the huge market potential for testosterone therapy, information regarding the long-term health effects of AAS administration is of paramount importance.AimThe present study addresses the effects of such prolonged administration of supraphysiological AAS doses on cholesterol subfractions and apolipoproteins.MethodsSubjects were divided into four distinct groups; (A) AAS users (n  8) who were still using at time of testing; (B) AAS users (n  8) who had been abstinent for a period greater than three months (mean  SD: 5  2.3 months), (C) bodybuilding controls(n  8) who did not use any pharmacological ergogenic aids, and (D) sedentary male controls (n  8). AAS use was confirmed through the measurement of Testosterone, Luteinizing Hormone, Follicle Stimulating Hormone and Sex Hormone Binding Globulin. Data was analysed using the SPSS version 10.0 for Windows statistics package using appropriate statistics.ResultsHDL, Apo-AI and Apo-AII were significantly lower, whereas LDL and Apo-B were significantly higher in the AAS-On group, compared with the non-AAS using groups. ConclusionThis level of HDL depression is consistent with many previous reports assessing HDL-C in bodybuilders self-administering AAS. Although definitive mechanisms are unknown, the enzyme Hepatic Triglyceride Lipase is thought to play an important role in the catabolism of HDL. However, the lack of a significantdifference between both groups of AAS users for both Apo-AI and Apo-AII suggests that androgen induced decrements may be more prolonged following the long-term administration of these drugs.","AI","University of West Scotland"
"The effects of long-term anabolic androgenic steroid use on blood lipids and apolipoproteins","https://research-portal.uws.ac.uk/en/publications/the-effects-of-long-term-anabolic-androgenic-steroid-use-on-blood","Grace, F.; Sculthorpe, N.; Gething, A.; Baker, J.; Graham, M.; Matthews, S.; Edwards, M.; Hullin, D.; Davies, B.","2003","The acute effects of anabolic androgenic steroids (AAS)on blood lipid sub-fractions are regarded as being bothdramatic and consistent and have been extensivelyreviewed by Glazer (1991: Archives of Internal Medicine,151, 1925–1933), but the effects of long-term (420years) AAS use on blood lipids are unstudied to date.The aim of this study was to determine the effects ofsuch long-term AAS use on cholesterol subfractionsand their major apolipoproteins: Apo AI, Apo AII, ApoB. Lipoprotein(a) was also measured as an independentrisk factor for cardiovascular disease.The participants (n = 32) were matched for age andwere divided into four distinct age-matched groups:long-term ( 420 years) AAS users (n = 8) who were stillusing at the time of testing (Group A); long-term (420years) AAS users who had been abstinent for a period ofmore than 3 months (Group B); bodybuilding controlswho did not use any pharmacological ergogenic aids(Group C); and sedentary male controls (Group D).The AAS-using control group had abstained from AASuse for a minimum of 12 weeks before examination.Venous plasma blood samples were collected 12 h postprandial using the standard venepuncture method.Cholesterol subfractions, apolipoproteins and lipoprotein(a) were measured using appropriate assays. Group differences were analysed using a one-way analysis of variance followed by a post-hoc Tukey test; a level of P 50.05 was selected to indicate statistical significance.The mean body mass index (BMI) was significantlyhigher in both groups of AAS users compared with thecontrols (P5 0.01). The sedentary control group hadsignificantly higher body fat (P5 0.05). There were nodifferences between groups for total cholesterol ortriglycerides. However, HDL-C and the HDLC:TOT-Cratio were significantly lower (P 50.01), while LDL-C and the LDL:TOT-C ratio were significantly higher (P 50.01), in Group A. Both Apo AI and Apo AII were significantly lower (P5 0.01) in Group A than Groups C and D, but not Group B. Apo B was significantly higher (P5 0.05) in Group A than the other three groups. Although there were trends between Group B and Groups C and D, for Apo AI and Apo AII, they did not reach significance. Lipoprotein(a) was significantly higher (P5 0.05) in Groups A and B than Groups C and D.The higher lipoprotein(a) concentrations, as foundin both groups of AAS users, does not conform with thefew previous reports and provides evidence for elevatedlevels of lipoprotein(a) following long-term AAS use.Although the synthesis and regulation of lipoprotein(a)and LDL-C cholesterol concentrations in the bloodexist independently of each other, the elevation of bothfactors confers an additive risk of cardiovascular diseaseup to five-fold when both are abnormally high.Considering the magnitude of the AAS-induced LDLCelevation in this study, the potential for artherogenicand thrombotic events among bodybuilders usinganabolic androgenic steroids is increased.","AI","University of West Scotland"
"SEFs from the human spinal cord using a novel second order planar gradiometer","https://research-portal.uws.ac.uk/en/publications/sefs-from-the-human-spinal-cord-using-a-novel-second-order-planar","Weir, A. I.; Shahani, U.; Hutson, D.; Lang, G.; Maas, P. M.; Pegrum, C. M.; Donaldson, G. B.","2000","None","AI","University of West Scotland"
"Effects of a school-based cross-curricular physical activity intervention on cardiovascular disease risk factors in 11-14 year olds","https://research-portal.uws.ac.uk/en/publications/effects-of-a-school-based-cross-curricular-physical-activity-inte","Knox, G. J.; Baker, J. S.; Davies, B.; Rees, A.; Morgan, K.; Thomas, N. E.","8 Sept 2011","Cardiovascular disease (CVD) is considered the leading cause of premature death «75 years) in the United Kingdom (British Heart Foundation, 2010). It is widely accepted that the underlying mechanism to CVD, namely atherosclerosis, has its genesis in childhood (Berenson et aI., 1998). A number of risk factors have been identified for the early detection of CVD, many of which are thought to be influenced by physical activity (PA) (Strong et aI., 2005).","AI","University of West Scotland"
"SQUIDs and stereopsis","https://research-portal.uws.ac.uk/en/publications/squids-and-stereopsis","Shahani, U.; Weir, A. I.; Lang, G.; Mansfield, D. C.; Halliday, D. M.; Hutson, D.; Maas, P. M.; Donaldson, G. B.","2000","None","AI","University of West Scotland"
"FIDO Cloud Correlation - A novel cloud-based correlator for water leak localisation in underground pipelines","https://research-portal.uws.ac.uk/en/publications/fido-cloud-correlation-a-novel-cloud-based-correlator-for-water-l","Edwards, NE.; Latif, JL.; Edwards, VE.; Shakir, MZ.; Jaszczykowski, M.","19 Jun 2022","FIDO AI is an accurate leak detection and localisation system which is designed to significantly reduce the frequency of false alarms and reduce the repair cost. First, the suspected leak pipe is identified by FIDO AI. Then, leak engineers visit the site to determine the precise location of the leak by applying a correlation technique. In this study, we define a new, effective and easy method to correlate leak noise samples which is called as FIDO Cloud Correlation (FCC).","AI","University of West Scotland"
"Remodelling of cerebrospinal fluid lipoproteins after subarachnoid hemorrhage","https://research-portal.uws.ac.uk/en/publications/remodelling-of-cerebrospinal-fluid-lipoproteins-after-subarachnoi","Kay, A. D.; Day, S. P.; Nicoll, J. A. R.; Packard, C. J.; Caslake, M. J.","Sept 2003","Lipoprotein particles (Lps) in normal human cerebrospinal fluid (CSF) are distinct from those found in plasma and include unique apolipoprotein E (apoE indicates protein; APOE, gene) containing lipoproteins rarely seen in human plasma. Less favourable neurological recovery after subarachnoid hemorrhage (SAH) has been observed in patients who possess the APOE epsilon4 allele raising the possibility that apoE influences neuronal survival after brain injury. We analysed Lps from control and SAH CSF testing the hypotheses that following brain injury CSF Lps undergo remodelling and apoE containing Lps are selectively depleted from brain injury CSF. Lipoproteins were fractionated using CSF from six control pools and six patients with SAH on a sepharose 6HR 10/30 size exclusion column. Fractions were assayed for total cholesterol (TC), free cholesterol (FC), phospholipid, triglyceride (TG), apoE, apolipoprotein B (apoB), and apolipoprotein AI (apoAI). Compared to control CSF there were significant (P<0.05) increases in TC, FC, TG, and apoAI in SAH CSF. Plasma sized apoB-containing lipoproteins and a very small apoAI-containing Lps were identified in the SAH CSF, which were not present in controls. However, despite the release of plasma lipoproteins into the subarachnoid space, there was no significant increase in CSF apoE. These data provide novel indirect evidence suggesting that after SAH CSF Lps undergo remodelling and apoE containing Lps are selectively reduced in brain injury CSF. The remodelling of CSF Lps and selective reduction of apoE containing lipoproteins may reflect an important response of the human brain to injury.","AI","University of West Scotland"
"Synergistic effect between apolipoprotein E and apolipoprotein A1 gene polymorphisms in the risk for coronary artery disease","https://research-portal.uws.ac.uk/en/publications/synergistic-effect-between-apolipoprotein-e-and-apolipoprotein-a1","Rai, T. S.; Khullar, M.; Sehrawat, B. S.; Ahuja, M.; Sharma, P. K.; Vijayvergiya, R.; Grover, A.","Jun 2008","Alterations in lipid metabolism and genetic predisposition are major risk factors for coronary artery disease (CAD). Variations in genes involved in lipid metabolism may act synergistically to confer risk or protection against CAD. The objective of the present study was to determine such interactions in variants of apolipoprotein E and apolipoprotein A1 genes. One hundred and forty subjects with clinically confirmed CAD and 100 unrelated normal subjects participated in the study. Multiple regression analysis was used to relate lipid and apolipoprotein profiles with genotypes. Odd ratios were calculated for various combinations of ApoE and ApoA1 genotypes. Prevalence of ApoE 'E4' and ApoA1 'A' and 'T' alleles was significantly higher in patients than controls. Serum apolipoprotein E and apolipoprotein A1 levels were significantly lower in CAD patients than controls. When lipid parameters were related to genotypes, the polymorphisms associated to various markers were in agreement with previous reports. ApoE 2/4 genotype in combination with either ApoA1 heterozygous GA or CT genotype conferred higher risk of CAD. E3 allele in homozygous or heterozygous state in combination with ApoA1+83 CC genotype conferred highest protection (P < 0.05). Thus, it appears that ApoE and ApoA1 gene variants may act synergistically to associate with risk and protection against CAD.","AI","University of West Scotland"
"Developing trustworthy intelligent systems","https://research-portal.uws.ac.uk/en/publications/developing-trustworthy-intelligent-systems","Olszewska, J. I.","18 Feb 2022","Nowadays, the development of smart cities and smart manufacturing boosts the development of innovative IT technologies based on Artificial Intelligence (AI), such as intelligent agents (IA), which themselves use new algorithms, complex software, and advanced intelligent systems. In particular, intelligent vision systems (IVS), which are systems able to automatically process visual inputs such as raw still pictures or live video feeds, whatever they are equipped with camera(s) or directly access image databases, have become ubiquitous in our Society, from smart lifts to collaborative robots. Therefore, intelligent vision systems must be both efficient and ethical. Indeed, due to their expanding number and range of applications as well as their growing autonomy, there is an increased expectation for these intelligent technologies to involve explainable algorithms, dependable software, transparent agents, trustworthy systems, etc. Hence, this talk will present both scientific research and societal challenges as well as technical solutions and emerging standards to build trustworthy intelligent systems to be deployed in real-time and in real-world, constrained and unconstrained environments, in the context of smart cities and smart manufacturing.","AI","University of West Scotland"
"The first global ontological standard for ethically driven robotics and automation systems","https://research-portal.uws.ac.uk/en/publications/the-first-global-ontological-standard-for-ethically-driven-roboti","Prestes, E.; Houghtaling, M. A.; Goncalves, P. J. S.; Fabiano, N.; Ulgen, O.; Fiorini, S. R.; Murahwi, Z.; Olszewska, J. I.; Haidegger, T.","10 Dec 2021","In the complex and rapidly evolving fields of artificial intelligence (AI) and robotics, the elaboration of ethical concerns, considerations, and requirements helps elucidate the nature of technology’s reach and impact on society where there is a legal void. Thus, establishing ethics in AI and robotics is fundamental to identifying their potential risks and benefits, especially in our pandemicwrecked world [1]. The development of AI and robotics within an ethical framework enables the anticipation of future application contexts and articulation of uses that do not yet exist. Ethical considerations help to create a much-desired relationship between technology and human values and address the impacts a technology can have, thereby addressing issues of trust, safety, security, data privacy, and algorithmic bias. The need for an ethical framework is urgent because of the increasing adoption and use of autonomous and intelligent systems (A/ISs) in many domains, such as health care, education, finance, and insurance services.","AI","University of West Scotland"
"An intelligent system for pet tumour detection and quantification","https://research-portal.uws.ac.uk/en/publications/an-intelligent-system-for-pet-tumour-detection-and-quantification","Sharif, M. S.; Amira, A.","17 Feb 2010","Tumour classification and quantification in positron emission tomography (PET) imaging at early stage of illness are important for radiotherapy planning, tumour diagnosis, and fast recovery. There are many techniques for segmenting medical images, in which some of the approaches have poor accuracy and require a lot of time for analyzing large medical volumes. Artificial intelligence (AI) technologies can provide better accuracy and save decent amount of time. Artificial neural network (ANN), as one of the best AI technologies, has the capability to classify, measure the region of interest precisely, and model the clinical evaluation. This paper proposes an intelligent system based on multilayer ANN, multiresolution analysis, and thresholding. The system has been evaluated and tested on phantom and real PET images, promising results have been achieved.","AI","University of West Scotland"
"Unintended consequences of e-learning: reflections on the digital transformation of learning in higher education","https://research-portal.uws.ac.uk/en/publications/unintended-consequences-of-e-learning-reflections-on-the-digital-","Robinson, E.; McQuaid, R.; Webb, A.; Webster, C. W. R.","2021","The use of digital technologies in Higher Education has grown dramatically dur-ing the COVID-19 pandemic with many courses moved to online teaching, a trend which is likely to continue post-pandemic. However, the rise of such E-Learning is likely to have a number of unintended consequences for students, teachers, higher education institutions, employers and society more generally (Webb et al. 2021) . These have important implications for regional and local labour markets, skills development and observatories.This chapter starts with a brief description of digitalisation in Higher Education to offer context for the digital transformation of university learning. Section 3 considers who might be particularly affected by barriers around the move to large-scale E-Learning in terms of digital access and the digital divide. This is fol-lowed by exploration of three key issues around the unintended consequences related to the rapid uptake of digitised teaching and learning due to the COVID-19 pandemic. These issues are: (1) the impact of E-learning on assessment, par-ticularly where and how learning is delivered due to remote learning and as-sessment; (2) the use of learning analytics,  and how data is gathered and used particularly with the growing use of learning analytics which can undermine pri-vacy and increase the surveillance of people’s activities?; (3)  the implications of machine learning/Artificial Intelligence (AI) in learning and teaching, and what ways students are supported by digitalisation through the increased use of Ma-chine Learning/Artificial Intelligence (AI) assistants for students? Finally, conclu-sions are presented.","AI","University of West Scotland"
"The Use of Accessible Information in the Healthcare of People with Learning Disabilities","https://research-portal.uws.ac.uk/en/publications/the-use-of-accessible-information-in-the-healthcare-of-people-wit","Jarrett, D.; McGregot, S. A.; Terras, M.","2015","The provision of appropriate information, and its comprehension, are key components of quality health care and the promotion of wellbeing. The present study explored the role of accessible information (AI) in this among people with a learning disability, and in relation to other services and client groups, with particular attention being paid to the use and production of easy read resources. 102 clinicians completed an online questionnaire which examined staff’s views and experiences regarding AI, including its nature, important aspects, and theirinvolvement in its production. Respondents came from Learning Disability; Adult Mental Health; Child and Adolescent Mental Health; and Primary Care services.Focus groups with 35 staff, and semi-structured interviews with 10 people withlearning disabilities, and 10 carers (5 paid, and 5 unpaid), explored information seeking behaviour and the use of AI to support inclusion and decision making.Questionnaire data demonstrated variable use and understanding of AI across services. Staff within the Learning Disability, CAMHS and Adult Mental Health Services were significantly more knowledgeable regarding aspects of easy read material than those in Primary Care, and were more likely to identify easy read materials as being beneficial to a greater variety of populations (e.g. children, the elderly, those with addictions or mental health problems).Interview and focus group data emphasised the need to tailor information to theneeds of the individual, and highlighted the ways in which standard information can disadvantage those with known or hidden literacy issues. Arguments for the general relevance of easy read information were off-set against concerns that many would find the materials ‘child-like’. People with a learning disability spoke positively about the relevance of scenarios using photographs, the use of simpler language and larger font. Carers described their key role as communication partners, and the way in which accessible information was used to frame discussions around health.Providing information to meet the specific needs of the individual was a prominent theme for staff, carers and people with learning disabilities. There was evident scope for the broader promotion of accessible information, as a means of addressing service-created inequalities, but so too was a need for this to be better informed by other existing areas of knowledge regarding cognition and design. Evolving this agenda may benefit from the application of ecological and inclusive perspectives. ","AI","University of West Scotland"
"The Use of Accessible Information in the Healthcare of People with Learning Disabilities: Final Project Report July 2015","https://research-portal.uws.ac.uk/en/publications/the-use-of-accessible-informationin-the-healthcare-of-people-with","Jarrett, D.; McGregor, S. A.; Terras, M. M.","31 Jul 2015","The provision of appropriate information, and its comprehension, are key components of quality health care and the promotion of wellbeing. The present study explored the role of accessible information (AI) in this among people with a learning disability, and in relation to other services and client groups, with particular attention being paid to the use and production of easy read resources. 102 clinicians completed an online questionnaire which examined staff’s views and experiences regarding AI, including its nature, important aspects, and their involvement in its production. Respondents came from Learning Disability; Adult Mental Health; Child and Adolescent Mental Health; and Primary Care services. Focus groups with 35 staff, and semi-structured interviews with 10 people with learning disabilities, and 10 carers (5 paid, and 5 unpaid), explored information seeking behaviour and the use of AI to support inclusion and decision making. Questionnaire data demonstrated variable use and understanding of AI across services. Staff within the Learning Disability, CAMHS and Adult Mental Health Services were significantly more knowledgeable regarding aspects of easy read material than those in Primary Care, and were more likely to identify easy read materials as being beneficial to a greater variety of populations (e.g. children, the elderly, those with addictions or mental health problems). Interview and focus group data emphasised the need to tailor information to the needs of the individual, and highlighted the ways in which standard information can disadvantage those with known or hidden literacy issues. Arguments for the general relevance of easy read information were off-set against concerns that many would find the materials ‘child-like’. People with a learning disability spoke positively about the relevance of scenarios using photographs, the use of simpler language and larger font. Carers described their key role as communication partners, and the way in which accessible information was used to frame discussions around health. Providing information to meet the specific needs of the individual was a prominent theme for staff, carers and people with learning disabilities. There was evident scope for the broader promotion of accessible information, as a means of addressing service-created inequalities, but so too was a need for this to be better informed by other existing areas of knowledge regarding cognition and design. Evolving this agenda may benefit from the application of ecological and inclusive perspectives. ","AI","University of West Scotland"
"Changes in coronary artery disease risk factors following intermittent hypoxic training","https://research-portal.uws.ac.uk/en/publications/changes-in-coronary-artery-disease-risk-factors-following-intermi","Bailey, D. M.; Baker, J.; Richards, M.; Heusch, D.; Ponting, R.; Ashton, T.; Davies, B.","May 1999","The aim of this study was to investigate the effects of hypoxic training on selected risk factors. Thirty two male subjects were randomly assigned to either a normoxic (N, n=14) or hypoxic (H, n=18) training group which involved 4 weeks of cycling in normobaric normoxia (F1O2=20.9%) or normobaric hypoxia (F1O2=16.0%) 3 times per week for 20-30 minutes at 70-85% of maximum heart rate. Immediately prior to (PRE) and 4 days following training (POST), each subject provided an overnight fasted venous blood sample and performed a V̇O2max test in normobaric normoxia. Dietary composition and caloric intake did not change during PRE and POST testing. Serum concentrations of cholesterol, HDL, LDL and non-esterified fatty acids decreased following both N and H training (P<0.05-P<0.001 v PRE, NS between groups). Apolipoproteins A1 and B decreased following N training only (P<0.001). Whilst serum concentrations of vitamin B12 and red cell folate remained stable, plasma total homocysteine increased by 10% (P<0.05) and decreased by 11% following N and H training respectively. V̇O2max increased by 0.47±0.77 L.min−1 (P<0.05) and the rate pressure product decreased by 3±6% (P<0.05) due to a 10±9 mmHg decrease in maximum systolic blood pressure (P<0.001) following H training only. In summary, these data highlight the synergistic effects of physical exercise and intermittent hypoxia which resulted in marked changes in an individual's health and fitness profile.","AI","University of West Scotland"
"D7-R4: software development life-cycle for intelligent vision systems","https://research-portal.uws.ac.uk/en/publications/d7-r4-software-development-life-cycle-for-intelligent-vision-syst","Olszewska, J. I.","30 Sept 2019","Intelligent Vision Systems (IVS) are omnipresent in our daily life from social media apps to m-health services, from street surveillance cameras to airport e-gates, from drones to companion robots. Hence, IVS encompass any software which has a visual input processed by means of algorithm(s) involving Artificial Intelligence (AI) methods. The design and development of these IVS softwares has become an increasingly complex task, since vision-based systems have evolved into (semi-)autonomous AI systems, usually requiring effective and ethical data processing along with efficient signal processing and real-time hardware/software integration as well as User Experience (UX) and (cyber)security features. Consequently, IVS system development necessitates an adapted software development life-cycle (SDLC) addressing these multi-domain needs, whilst being developer friendly. Hence, we propose in this paper a new SDLC we called D7-R4 which allows developers to produce quality, new-generation IVS to be deployed in real-time and in real-world, unstructured environments.","AI","University of West Scotland"
"The effect of two different 18-week walking programmes on aerobic fitness, selected blood lipids and factor XIIa","https://research-portal.uws.ac.uk/en/publications/the-effect-of-two-different-18-week-walking-programmes-on-aerobic","Woolf-May, K.; Kearney, E. M.; Jones, D. W.; Davison, R. C. R.; Coleman, D.; Bird, S. R.","Nov 1998","Forty-nine previously sedentary or low active individuals aged 40–71 years were allocated to three groups. The long walking group participated in an 18-week walking programme which consisted of walks lasting 20–40 min; the repetitive short walking group completed walks of between 10 and 15 min, up to three times a day, with no less than 120 min between each walk; and the control group maintained their low level of activity. Both walking programmes began at a prescribed 60 min . week -1 , which increased steadily up to 200 min . week -1 by week 12. During the study, the long walking group walked for an estimated 2514 min (139 min . week -1 ), expending an estimated 67.5 MJ (3.72 MJ . week -1 ) at an estimated 73% of their age-predicted maximum heart rate and 68% of their estimated V O 2m ax . The repetitive short walking group walked for an estimated 2476 min (135 min . week -1 ), expending an estimated 58.5 MJ (3.17 MJ . week -1 ) at an estimated 71% of their age-predicted maximum heart rate and 65% of their estimated V O 2m ax . The results showed a statistically significant reduction in heart rate during a standardized step test (pre- vs post-intervention) in both walking groups, indicating an improvement in aerobic fitness, although the control group showed a higher average heart rate during the post-intervention test, indicating reduced fitness. When compared with the male subjects pre-intervention, the females possessed more favourable levels of high-density lipoprotein (HDL) cholesterol (P < 0.001), apolipoprotein (apo) AI (P < 0.001) and ratios of total cholesterol: HDL cholesterol (P < 0.02) and low-density lipoprotein (LDL) cholesterol: HDL cholesterol (P < 0.02). Compared with the controls post-intervention, the walking groups showed no statistically significant changes in total cholesterol, LDL cholesterol, HDL cholesterol, apo AI, apo AII, apo B, or the ratios of total cholesterol: HDL cholesterol, LDL cholesterol: HDL cholesterol, apo AI : apo B or apo AI : apo AII (P > 0.05). Relative to the walking groups, factor XIIa increased in the control group (P < 0.05). We conclude that, although both walking programmes appeared to improve aerobic fitness, there was no evidence of improvements in the blood lipids or associated apolipoproteins of the walking groups. Further analysis indicated that this apparent lack of change may have been related to the subjects' relatively good pre-intervention blood lipid profiles, which restricted the potential for change. The implications of the observed changes in the coagulation/fibrinolytic factors remain unclear.","AI","University of West Scotland"
"Training in hypoxia: modulation of metabolic and cardiovascular risk factors in men","https://research-portal.uws.ac.uk/en/publications/training-in-hypoxia-modulation-of-metabolic-and-cardiovascular-ri","Bailey, D. M.; Davies, B.; Baker, J.","1 Jun 2000","Purpose This study was designed to determine changes in metabolic and cardiovascular risk factors following normobaric hypoxic exercise training in healthy men.Methods Following a randomized baseline maximal exercise test in hypoxia and/or normoxia, 34 physically active subjects were randomly assigned to either a normoxic (N = 14) or a hypoxic (N = 18) training group. Training involved 4 wk of cycling exercise inspiring either a normobaric normoxic (F IO2 = ∼20.9%) or a normobaric hypoxic (F IO2 = ∼16.0%) gas, respectively, in a double-blind manner. Cycling exercise was performed three times per week for 20–30 min at 70–85% of maximum heart rate determined either in normoxia or hypoxia. Resting plasma concentrations of blood lipids, lipoproteins, total homocysteine, and auscultatory arterial blood pressure responses at rest and in response to submaximal and maximal exercise were measured before and 4 d after physical training.Results Total power output during the training period was identical in both normoxic and hypoxic groups. Lean body mass increased by 1.4 ± 1.5 kg following hypoxic training only (P < 0.001). While dietary composition and nutrient intake did not change during the study, both normoxic and hypoxic training decreased resting plasma concentrations of nonesterified fatty acids, total cholesterol, high density lipoprotein (HDL), and low density lipoprotein (LDL) (P < 0.05 - < 0.001). Apolipoproteins AI and B decreased following normoxic training only (P ≤ 0.001). Plasma concentrations of resting total homocysteine decreased by 11% following hypoxic training (P ≤ 0.05) and increased by 10% (P < 0.05) following normoxic training. These changes were independent of changes in serum vitamin B12 and red cell folate which remained stable throughout. A decreased lactate concentration during submaximal exercise was observed in response to both normoxic and hypoxic training. Hypoxic training decreased maximal systolic blood pressure by 10 ± 9 mm Hg (P < 0.001) and the rate pressure product by 14 ± 23 mm Hg × beats·min−1/100 (P ≤ 0.001) and increased maximal oxygen uptake by 0.47 ± 0.77 L·min−1 (P < 0.05).Conclusion Normoxic and hypoxic training was associated with significant improvements in selected risk factors and exercise capacity. The stimulus of intermittent normobaric hypoxia invoked an additive cardioprotective effect which may have important clinical implications.","AI","University of West Scotland"
"Machine learning enabled ECG monitoring for early detection of hyperkalaemia","https://research-portal.uws.ac.uk/en/publications/machine-learning-enabled-ecg-monitoring-for-early-detection-of-hy","Farrell, C.; Shakir, M. Z.","30 Nov 2020","None","AI","University of West Scotland"
"The efficacy of accumulated short bouts versus single daily bouts of brisk walking in improving aerobic fitness and blood lipid profiles","https://research-portal.uws.ac.uk/en/publications/the-efficacy-of-accumulated-short-bouts-versus-single-daily-bouts","Woolf-May, K.; Kearney, E. M.; Owen, A.; Jones, D. W.; Davison, R. C. R.; Bird, S. R.","Dec 1999","Fifty-six subjects (19 men and 37 woman) aged between 40 and 66 completed the study. They were allocated into three walking groups and a control group (C). The three walking groups performed the same total amount of walking for 18 weeks, but completed it in bouts of differing durations and frequencies. These were Long Walkers (LW; 20-40 min/bout), Intermediate Walkers (IW; 10-15 min/bout) and Short Walkers (SW; 5-10 min/bout); with the IW and SW performing more than one bout of walking a day. Following the 18 week walking programme, compared to the C group all walking groups showed similar improvements in fitness as determined by a reduction in blood lactate during a graded treadmill walking test (LW 1.0 mmol/l; IW 0. 8 mmol/l; SW 1.2 mmol/l; C 0.2 mmol/l; P = 0.003) and reduction in final heart rate (LW 8 beats/min; IW 6 beats/min; SW 10 beats/min; C 0 beats/min; P = 0.056). Also compared to the C group, the LW and IW groups recorded statistically significant decreases in low-density lipoprotein cholesterol (LW 0.29 mmol/l; IW 0.41 mmol/l; P = 0.024), whereas the control group showed a mean increase of 0.22 mmol/l. The LW and IW groups also showed significant reductions in apolipoprotein (apo) A-II (LW 0.05 g/l; IW 0.02 g/l; SW 0.01 g/l; C 0.00 g/l; P = 0.012) with the LW recording a statistically significant increase in the ratio of apo A-I/A-II (LW, 0.19, P = 0. 044). In conclusion, some health benefits were achieved from all walking programmes. However, whilst the changes in aerobic fitness were similar, the effects upon blood lipid profiles were not. The findings from this study suggest that the LW regimen was most effective in benefiting blood lipid profile, followed by the IW regimen, with the SW being least potent. Nevertheless, for the sedentary/low-active members of society, any improvement in health may be considered as important. Therefore accumulated bouts of moderate intensity exercise, which according to theories of exercise behaviour may be more easily incorporated into an individual's lifestyle than single prolonged bouts, may be advocated for health promotion but may not be as effective as the traditionally prescribed 20-40 min bouts.","AI","University of West Scotland"
"Editorial: methods and applications in emotion science","https://research-portal.uws.ac.uk/en/publications/editorial-methods-and-applications-in-emotion-science","Troup, L. J.; Zhang, W.","14 Nov 2022","None","AI","University of West Scotland"
"Sensing and artificial intelligent maternal-infant health care systems: a review","https://research-portal.uws.ac.uk/en/publications/sensing-and-artificial-intelligent-maternal-infant-health-care-sy","Ahmad, S. G.; Iqbal, T.; Javaid, A.; Munir, E. U.; Kirn, N.; Jan, S. U.; Ramzan, N.","9 Jun 2022","Currently, information and communication technology (ICT) allows health institutions to reach disadvantaged groups in rural areas using sensing and artificial intelligence (AI) technologies. Applications of these technologies are even more essential for maternal and infant health, since maternal and infant health is vital for a healthy society. Over the last few years, researchers have delved into sensing and artificially intelligent healthcare systems for maternal and infant health. Sensors are exploited to gauge health parameters, and machine learning techniques are investigated to predict the health conditions of patients to assist medical practitioners. Since these healthcare systems deal with large amounts of data, significant development is also noted in the computing platforms. The relevant literature reports the potential impact of ICT-enabled systems for improving maternal and infant health. This article reviews wearable sensors and AI algorithms based on existing systems designed to predict the risk factors during and after pregnancy for both mothers and infants. This review covers sensors and AI algorithms used in these systems and analyzes each approach with its features, outcomes, and novel aspects in chronological order. It also includes discussion on datasets used and extends challenges as well as future work directions for researchers.","AI","University of West Scotland"
"Artificial intelligence for localisation of ultra-wide bandwidth (UWB) sensor nodes","https://research-portal.uws.ac.uk/en/publications/artificial-intelligence-for-localisation-of-ultra-wide-bandwidth-","Che, F.; Ahmed, A.; Ahmed, Q. Z.; Shakir, M. Z.","30 Nov 2020","None","AI","University of West Scotland"
"Deep spatial interpolation of rain field for UK satellite networks","https://research-portal.uws.ac.uk/en/publications/deep-spatial-interpolation-of-rain-field-for-uk-satellite-network","Yang, G.; Chen, Z.; Ndzi, D. L.; Yang, L.; Al-Hassani, A-H.; Paul, D.; Duan, Z.; Chen, J.","19 Dec 2022","This paper presents two new state-of-the-art Spatial Rain Field Interpolation Convolutional Neural Networks (SRFICNNs), referred to as LD (Learned Deviation) and LI (Learned Interpolation) models, for predicting the point rain rate at finer spatial scales. The main contribution is the successful introduction of the prior-art deep learning technique into high resolution rainfall rate prediction with significant improvement in accuracy. This is very important for the effective implementation of fade mitigation techniques for both terrestrial and satellite networks. The comparison of the models’ performances with ground truth (radar measurements) shows that the proposed models give an excellent mean square error (MSE) and Structural SIMilarity (SSIM) in rainfall fields reconstruction if the network depth falls in the range of 15~25 weight layers. The final model uses 20 layers for high resolution point rain rates prediction. Further study shows that the LD model offers a faster convergence and yields a more accurate rain rate prediction. In particular, this paper compares the rain rate exceedance distribution and Log-Normality property from the model estimates with values calculated from measured data. Results show that the LD model gives a highly accurate estimates of these two indices with corresponding Root Mean Square (RMS) error of 5.1709 × 10 -4 and 0.0013, respectively.","AI","University of West Scotland"
