"Title","Href","Author","Date","Abstract","Keywords","University Name"
"A waste cryogenic energy assisted freshwater generator for marine applications","https://research.birmingham.ac.uk/en/publications/a-waste-cryogenic-energy-assisted-freshwater-generator-for-marine","Liu, M.; Wu, D.; Tsolakis, A.; Gao, W.","15 Mar 2021","The scarcity of freshwater resources in the marine environment drives advancement of conventional desalination technologies. It is appealing to recover waste thermal energy to power desalination process. With the fast expansion of the global fleet of liquefied natural gas (LNG) powered vessels and the number of LNG terminals, it is envisaged that LNG cryogenic energy becomes an important form of waste thermal energy apart from engine exhaust. A freshwater generator assisted by LNG cryogenic energy is proposed and investigated in the paper. A semi-dynamic model of the proposed system is used to predict performance and optimal parameters. Feed-in seawater, cooling medium, and configurations of the evaporator and the condenser are three key factors to influence the freshwater production rate and required cryogenic energy. The optimal design is able to provide 1021.7 kg/h freshwater from feed-in seawater of 1296 kg/h and LNG evaporation of 3150 kg/h. A scenario study on an LNG powered cruise ferry predicted that freshwater of 16,991 kg is generated in the 48-hour voyage with the fluctuating LNG cryogenic energy from evaporation, which varies between 212 kW and 973 kW.","Marine","University of Birmingham"
"Ostracodology: Linking bio- and Geosciences in the marine realm","https://research.birmingham.ac.uk/en/publications/ostracodology-linking-bio-and-geosciences-in-the-marine-realm","Frenzel, P.; Boomer, I.; Schudack, U.; Colin, J-P.","1 Jan 2008","None","Marine","University of Birmingham"
"Molecular cross-talk between species in the formation of marine fouling communities","https://research.birmingham.ac.uk/en/publications/molecular-cross-talk-between-species-in-the-formation-of-marine-f","Callow, J.; Clare, AS.","Jul 2004","None","Marine","University of Birmingham"
"Impact of air emissions from shipping on marine phytoplankton growth","https://research.birmingham.ac.uk/en/publications/impact-of-air-emissions-from-shipping-on-marine-phytoplankton-gro","Zhang, C.; Shi, Z.; Zhao, J.; Zhang, Y.; Yu, Y.; Mu, Y.; Yao, X.; Feng, L.; Zhang, F.; Chen, Y.; Liu, X.; Shi, J.; Gao, H.","15 May 2021","With the rapid expansion of maritime traffic, increases in air emissions from shipping have exacerbated numerous environmental issues, including air pollution and climate change. However, the effects of such emissions on marine biogeochemistry remain poorly understood. Here, we collected ship-emitted particles (SEPs) from the stack of a heavy-oil-powered vessel using an onboard emission test system and investigated the impact of SEPs on phytoplankton growth over the northwest Pacific Ocean (NWPO). In SEP microcosm experiments conducted in oceanic zones with different trophic statuses, the phytoplankton response, as indicated by chlorophyll a (Chl a), has been shown to increase with the proportion of SEP-derived nitrogen (N) relative to N stocks (PSN) in baseline seawater, suggesting that SEPs generally promote phytoplankton growth via N fertilisation. Simulations using an air quality model combined with a ship emission inventory further showed that oxidised N (NOx) emissions from shipping contributed ~43% of the atmospheric N deposition flux in the NWPO. Air emissions from shipping (e.g. NOx and sulphur dioxide) also indirectly enhanced the deposition of reduced N that existed in the atmosphere, constituting ~15% of the atmospheric N deposition flux. These results suggest that the impact of airborne ship emissions on atmospheric N deposition is comparable to that of land-based emissions in the NWPO. Based on the ship-induced PSN in surface seawater calculated by modeling results and World Ocean Atlas 2013 nutrient dataset, and the well-established quantitative relationship between Chl a and PSN obtained from microcosm experiments, we found a noticeable change in surface Chl a concentrations due to N deposition derived from marine traffic in the NWPO, particularly in the coastal waters of the Yellow Sea and open oceans. This work attempts to establish a direct link between marine productivity and air emissions from shipping.","Marine","University of Birmingham"
"Total Synthesis of the Marine Polyketide (-)-Gracilioether F","https://research.birmingham.ac.uk/en/publications/total-synthesis-of-the-marine-polyketide-gracilioether-f","Datta, R.; Ghosh, S.","21 Jun 2017","First asymmetric synthesis of the marine natural product (-)-gracilioether F is described from a d-mannitol derived known compound. The key step involves intramolecular 1,4-conjugate addition of a hydroxymethyl radical generated from Ti (III) mediated ring opening of a terminal epoxy ring tethered to a butenolide to produce stereoselectively a five-membered ring fused bicyclic lactone, the core structure present in gracilioether F.","Marine","University of Birmingham"
"The Principle of Indemnity in Marine Insurance Contracts:  A Comparative Perspective","https://research.birmingham.ac.uk/en/publications/the-principle-of-indemnity-in-marine-insurance-contracts-a-compar","Noussia, K.","1 Jan 2006","None","Marine","University of Birmingham"
"The Principle of Indemnity in Marine Insurance Contracts:  A Comparative Perspective","https://research.birmingham.ac.uk/en/publications/the-principle-of-indemnity-in-marine-insurance-contracts-a-compar","Noussia, K.","1 Jan 2006","None","Marine","University of Birmingham"
"The chromium isotopic composition of seawater and marine carbonates","https://research.birmingham.ac.uk/en/publications/the-chromium-isotopic-composition-of-seawater-and-marine-carbonat","Bonnand, P.; James, R. H.; Parkinson, I. J.; Connelly, D. P.; Fairchild, I.","15 Nov 2013","Chromium isotopes are fractionated during redox reactions and have the potential to provide a record of changes in the oxygenation levels of the oceans in the geological past. However, Cr is a trace metal in seawater and its low concentrations make isotopic measurements challenging. Here we report the first determinations of View the MathML source for seawater from open ocean (Argentine Basin) and coastal (Southampton Water) settings, using a double-spike technique. The total chromium concentration in seawater from Southampton Water is 1.85 nM, whereas the Cr content of Argentine Basin samples is 5.8–6.6 nM. The View the MathML source value of seawater from the Argentine Basin is 0.491–0.556‰ in intermediate and deep waters, and varies between 0.412 and 0.664‰ in surface waters (<150 m). The View the MathML source value of Southampton Water seawater is 1.505‰, which may reflect in situ   reduction of Cr(VI) to Cr(III). All of our seawater samples have higher View the MathML source than crustal and mantle silicates, and mass balance modelling demonstrates that river water must also be enriched in heavy Cr isotopes, indicating that Cr isotopes are fractionated during weathering and/or during transport to the oceans.We also show that the Cr isotopic composition of modern non-skeletal marine carbonates (0.640– 0.745‰) encompasses the range that we measure for Argentine Basin seawater. Thus, fractionation of Cr isotopes during precipitation of these marine carbonates is likely to be small (<0.2‰), and they have the potential to provide a record of the Cr isotopic composition of ancient seawater. Phanerozoic carbonates are also characterised by heavy View the MathML source and a correlation between View the MathML source and Ce/Ce⁎ suggests that the Cr and Ce cycles in the ocean are linked.","Marine","University of Birmingham"
"The History, Evolution and Legislative Framework of Marine Insurance in England","https://research.birmingham.ac.uk/en/publications/the-history-evolution-and-legislative-framework-of-marine-insuran","Noussia, K.","1 Jan 2004","None","Marine","University of Birmingham"
"Seismic anisotropy from a marine gas hydrate system west of Svalbard","https://research.birmingham.ac.uk/en/publications/seismic-anisotropy-from-a-marine-gas-hydrate-system-west-of-svalb","Haacke, R.; Westbrook, G.; Peacock, S.; Long, C.","1 Jan 2005","None","Marine","University of Birmingham"
"Alford rotation and layer-stripping of marine PS converted-waves: theory","https://research.birmingham.ac.uk/en/publications/alford-rotation-and-layer-stripping-of-marine-ps-converted-waves-","Haacke, R.; Westbrook, G.; Peacock, S.","1 Jan 2006","None","Marine","University of Birmingham"
"Active vibration control for marine applications","https://research.birmingham.ac.uk/en/publications/active-vibration-control-for-marine-applications","Daley, S.; Johnson, F. A.; Pearson, J. B.; Dixon, R.","Apr 2004","A major problem, in isolating large marine machinery rafts, is how best to mitigate against the effects of excited resonances. These generate large forces on the hull and produce undesirable characteristic signatures. The paper describes the development of a new hybrid active/passive mounting system that has the potential to eradicate such signatures by making use of digitally controlled actuators that ignore local displacements while controlling the response of the structure's rigid body modes. Also described in the paper is a method that has been developed for damping flexural modes of vibration in the receiving structure. This further reduces the levels of vibration by directly tackling the mechanism by which the effect of small forces is amplified. The active damping method has recently been successfully demonstrated on a full-scale vessel and a number of key results obtained in the development process are presented.","Marine","University of Birmingham"
"Nonlinear free vibrations of marine risers/pipes transporting fluid","https://research.birmingham.ac.uk/en/publications/nonlinear-free-vibrations-of-marine-riserspipes-transporting-flui","Kaewunruen, S.; Chiravatchradej, J.; Chucheepsakul, S.","2005","An investigation emphasizing on nonlinear free vibrations of marine risers/pipes to determine the nonlinear natural frequencies and their corresponding mode shapes is presented in this paper. Based on the virtual work-energy functional of marine risers/pipes, the structural model developed consists of the strain energy due to axial deformation, strain energy due to bending, virtual works due to effective tension and external forces, and also the kinetic energy due to both the riser and the internal fluid motions. Nonlinear equations of motion coupled in axial and transverse displacements are derived through the Hamilton's principle. To analyze the nonlinear free vibrational behaviors, the system formulation has been reformed to the eigenvalue problem. The nonlinear fundamental frequencies and the corresponding numerically exact mode shapes are determined by the modified direct iteration technique incorporating with the inverse iteration. The significant influences of the marine riser's parameters studied on its nonlinear phenomena are then illustrated here first. Those parameters demonstrate the nonlinear effects due to the flexural rigidity, top tensions, internal flow velocities, and static offsets.","Marine","University of Birmingham"
"Marine Pollution in Human Health, Issues in Environmental Science and Technology","https://research.birmingham.ac.uk/en/publications/marine-pollution-in-human-health-issues-in-environmental-science-","Hester, RE.; Harrison, R.","1 Jan 2011","None","Marine","University of Birmingham"
"Insurable interest in marine insurance contracts:  modern commercial needs versus tradition","https://research.birmingham.ac.uk/en/publications/insurable-interest-in-marine-insurance-contracts-modern-commercia","Noussia, K.","1 Jan 2006","None","Marine","University of Birmingham"
"Repeatable Wave Data for Sub-THz Radar Marine Target Detection Experiments","https://research.birmingham.ac.uk/en/publications/repeatable-wave-data-for-sub-thz-radar-marine-target-detection-ex","Kumar, D.; Harris, S.; Daniel, L.; Hoare, E.; Pirkani, A.; Gashinova, M.; Cherniakov, M.","26 Oct 2023","We present an investigation of the use of a repeatable wave tank experiment to replicate maritime conditions for the measurement of electromagnetic scattering at sub-THz frequencies. The goal is to use the experiment in the development of marine radar detection algorithms by detecting anomalies in the returns from the waves. This experimental technique can also be used for situations where experimental measurements are logistically challenging. The data obtained from the wave tank experiments are presented. We present a method of digitally recreating the wave profile for simulation purposes. We also present results for a simple anomaly detection algorithm to demonstrate the type of algorithms that can be applied to the data, and the direction of future wave tank experiments.","Marine","University of Birmingham"
"Shark inspired non-toxic coatings for non-fouling marine applications","https://research.birmingham.ac.uk/en/publications/shark-inspired-non-toxic-coatings-for-non-fouling-marine-applicat","Schumacher, JF.; Estes, TG.; Callow, M.; Wendt, D.; Carman, M.; Wilson, LH.; Brennan, AB.","1 Jan 2005","None","Marine","University of Birmingham"
"Polysulfobetaine-Grafted Surfaces as Environmentally Benign Ultralow Fouling Marine Coatings","https://research.birmingham.ac.uk/en/publications/polysulfobetaine-grafted-surfaces-as-environmentally-benign-ultra","Zhang, Z.; Finlay, J.; Wang, L.; Gao, Y.; Callow, J.; Callow, M.; Jiang, S.","18 Aug 2009","Coatings based on polysulfobetaine polymers are being developed as environmentally benign, fouling-resistant marine coatings. Poly(sulfobetaine methacrylate) (polySBMA) brushes were grafted onto glass surfaces using surface-initiated atom transfer radical polymerization (ATRP). The settlement, growth, and attachment strength of marine algae were investigated on polySBMA-coated surfaces. Results showed that few spores of the green marine alga, Ulva, settled (attached) on the polySMBA surfaces, and the adhesion strength of both spores and sporelings (young plants) was low. Diatoms were also mostly unable to adhere to the polySMBA surfaces. Assays demonstrated that SBMA polymers in solution were not toxic. The data are discussed in terms of the interfacial properties presented by the polySMBA surfaces. Zwitterionic polymers and coatings exhibit great advantages for their effectiveness to resist marine fouling while being environmentally benign and are promising as ultralow fouling marine coatings.","Marine","University of Birmingham"
"The Contributions of Marine Sediment Cores to Volcanic Hazard Assessments: Present Examples and Future Perspectives","https://research.birmingham.ac.uk/en/publications/the-contributions-of-marine-sediment-cores-to-volcanic-hazard-ass","Satow, C.; Watt, S.; Cassidy, M.; Pyle, D.; Deng, Y. N.","21 Apr 2023","The rigorous assessment of volcanic hazards relies on setting contemporary monitoring observations within an accurate, longer-term geological context. Revealing that geological context requires the detailed fieldwork, mapping and laboratory analysis of the erupted materials. However, many of the world’s most dangerous volcanic systems are located on or near coasts (e.g., the Phlegraean Fields and Vesuvius in Italy), islands (e.g., the volcanic archipelagos of the Pacific, south-east Asia, and Eastern Caribbean), or underwater (e.g., the recently erupting Hunga Tonga–Hunga Ha’apai volcano), meaning that much of their erupted material is deposited on the sea bed. The only way to sample this material directly is with seafloor sediment cores. This perspectives paper outlines how marine sediment cores are a vital yet underused resource for assessing volcanic hazards by: (1) outlining the spatio-temporal scope of the marine volcanic record and its main deposit types, (2) providing existing examples where marine sediments have contributed to volcanic hazard assessments; (3) highlighting the Sunda Arc, Indonesia as an example location where marine sediment cores are yet to contribute to hazard assessments, and (4) proposing that marine sediment cores can contribute to our understanding of very large eruptions that have a global impact. Overall, this perspectives paper aims to promote the utility of marine sediment cores in future volcanic hazard assessments, while also providing some basic information to assist researchers who are considering integrating marine sediment cores into their volcanological research.","Marine","University of Birmingham"
"System modelling of organic Rankine cycle for waste energy recovery system in marine applications","https://research.birmingham.ac.uk/en/publications/system-modelling-of-organic-rankine-cycle-for-waste-energy-recove","Ng, C.; Tam, I. C. K.; Wu, D.","15 Mar 2019","Recent regulatory developments in the maritime industry will hasten the shift in usage of conventional marine fuels like HFO and MDO to a cleaner fuel like Liquefied Natural Gas (LNG) to meet its ambitious target of lowering carbon dioxide and other noxious gases emissions. Efficient use of energy and waste heat recovery and onboard a ship will help the industry meet this target in the meantime. This paper presents the findings from the modelling of a dual fuel marine diesel engine and ORC system cooled by vaporising LNG and simulation using a system engineering software, Siemens Simcenter Amesim 16. Engine manufacturer’s design data is used as inputs to run the ORC systems running on two working fluids, n-heptane and n-octane to derive the net work and thermal efficiency when installed on a LNG-fuelled Platform Supply Vessel. The ORC system running on n-heptane is found to provide an annual fuel savings of 7% with an estimated payback period of 2.7 years, making it an attractive option for shipowners.","Marine","University of Birmingham"
"Marine Isotope Stage 9 environments of fluvial deposits at Hackney, North London, UK","https://research.birmingham.ac.uk/en/publications/marine-isotope-stage-9-environments-of-fluvial-deposits-at-hackne","Green, CP.; Branch, NJ.; Coope, G.; Field, MH.; Keen, D.; Wells, JM.; Schwenniger, J-L.; Preece, RC.; Schreve, DC.; Canti, MG.; Gleed-Owen, CP.","1 Jan 2005","Middle Pleistocene deposits at Hackney, north London comprise a thick unit of organic sands and silts occupying a channel near the confluence of the River Thames in south-castern England and its left-bank tributary the River Lea. They represent a short time interval, perhaps no more than a few years, within a late Middle Pleistocene interglacial. The organic sediments are overlain by unfossiliferous sands and gravels indicating deposition on the floodplain of a braided river under cool or cold climatic conditions. The fossil plant, insect, mollusc and vertebrate remains from the interglacial deposits all indicate climatic conditions with summers warmer than the present in SE England, and winters with a similar thermal climate. The biostratigraphic evidence suggests that the time period represented by the organic unit is part of MIS 9, although the geochronological evidence for such an age is inconclusive. The palaeontological evidence strongly suggests that this temperate stage was warmer than the succeeding temperate stage MIS 7 or the Holocene, and approaching the Ipswichian (Miss 5e) in its warmth. The multidisciplinary description of the Hackney deposits is one of the first to reconstruct terrestrial conditions in Marine Isotope Stage 9 in Western Europe. (c) 2004 Elsevier Ltd. All rights reserved.","Marine","University of Birmingham"
"BluePharmTrain: biology and Biotechnology of Marine Sponges","https://research.birmingham.ac.uk/en/publications/bluepharmtrain-biology-and-biotechnology-of-marine-sponges","Steinert, G.; Stauffer, C. H.; Aas-valleriani, N.; Borchert, E.; Bhushan, A.; Campbell, A.; De Mares, M. C.; Costa, M.; Gutleben, J.; Knobloch, S.; Lee, R. G.; Munroe, S.; Naik, D.; Peters, E. E.; Stokes, E.; Wang, W.; Einarsdóttir, E.; Sipkema, D.","16 May 2018","BluePharmTrain is a Marie Curie Initial Training Network of 17 European academic and industrial partners collaborating to train young scientists in multidisciplinary aspects of blue biotechnology. Harvesting marine sponges for the extraction of bioactive compounds is often highly unsustainable, and the chemical synthesis of promising compounds is often either too complex or very expensive. To find sustainable and economically feasible production methods of sponge-derived compounds, individual BluePharmTrain research projects explore innovative techniques, focusing on selected sponge species shown to harbour interesting active metabolites. The different techniques include sponge cell cultivation, cultivation of microbial symbionts, next-generation sequencing approaches (i.e. metagenomics and metatranscriptomics), in situ and ex situ cultivation of sponges, life cycle characterisation, chemical structure elucidation of compounds and compound metabolic pathway description. Altogether, these consorted efforts and collaborations lead to new insights on sponge metabolism, sponge-microbe interactions and bioactive compound production.","Marine","University of Birmingham"
"Sub-optimal signal processing in marine forward scatter radar","https://research.birmingham.ac.uk/en/publications/sub-optimal-signal-processing-in-marine-forward-scatter-radar","Behar, V.; Kabakchiev, C.; Kabakchieva, D.; Garvanov, I.; Daniel, L.; Gashinova, M.; Cherniakov, M.","1 Jan 2012","In this paper we consider a modified sub-optimal signal processing algorithm for marine target detection in a Forward Scatter Radar (FSR) system. The algorithm is based on a matched filtering approach where the filter parameters should be previously estimated. In contrast to the previously developed algorithms, the estimation of target parameters (time, velocity, length) is carried out by means of maximisation of the cross-correlation coefficient between frequencies of the input signal and the reference signal. The algorithm presented in this paper is verified by experimental data, and it can be also applied in some other bistatic radars.","Marine","University of Birmingham"
"Bacterial catabolism of membrane phospholipids links marine biogeochemical cycles","https://research.birmingham.ac.uk/en/publications/bacterial-catabolism-of-membrane-phospholipids-links-marine-bioge","Westermann, L. M.; Lidbury, I. D. E. A.; Li, C-Y.; Wang, N.; Murphy, A. R. J.; Aguilo Ferretjans, M. D. M.; Quareshy, M.; Shanmugan, M.; Torcello-Requena, A.; Silvano, E.; Zhang, Y-Z.; Blindauer, C. A.; Chen, Y.; Scanlan, D. J.","28 Apr 2023","In marine systems, the availability of inorganic phosphate can limit primary production leading to bacterial and phytoplankton utilization of the plethora of organic forms available. Among these are phospholipids that form the lipid bilayer of all cells as well as released extracellular vesicles. However, information on phospholipid degradation is almost nonexistent despite their relevance for biogeochemical cycling. Here, we identify complete catabolic pathways for the degradation of the common phospholipid headgroups phosphocholine (PC) and phosphorylethanolamine (PE) in marine bacteria. Using Phaeobacter sp. MED193 as a model, we provide genetic and biochemical evidence that extracellular hydrolysis of phospholipids liberates the nitrogen-containing substrates ethanolamine and choline. Transporters for ethanolamine (EtoX) and choline (BetT) are ubiquitous and highly expressed in the global ocean throughout the water column, highlighting the importance of phospholipid and especially PE catabolism in situ. Thus, catabolic activation of the ethanolamine and choline degradation pathways, subsequent to phospholipid metabolism, specifically links, and hence unites, the phosphorus, nitrogen, and carbon cycles.","Marine","University of Birmingham"
"Life Cycle Sustainability Assessment of ENDURUNS Project: Autonomous Marine Vehicles","https://research.birmingham.ac.uk/en/publications/life-cycle-sustainability-assessment-of-enduruns-project-autonomo","Sanchez, P. J. B.; Marquez, F. P. G.; Papaelias, M.","1 Aug 2023","The autonomous marine vehicles development has a grow demand by offshore industries. The multiple facilities implemented in this environment requires the evolution of this devices for several task as survey, maintenance or monitorization. The technology complexity of this devices requires great efforts in economics and resources to innovate. In this line, the ENDURUNS project purposes to design an autonomous marine system capable to performance a long endurance during the missions due to the employment of renewable energies for its vehicles. The evaluation of the project life cycle represents an important task for the project management. In this article, it is exposed the three different project life cycle aspects. The aspect analyzed are the social life cycle assessment, the life cycle cost and the life cycle assessment. It has been applied the corresponding standards in the European context to develop each methodology and to obtain the results. Thus, this work brings an approach about the environment, economic and social impact of this project. The results presented from this study can be considered for practitioners for future research in marine mobility field, due to the sustainability characteristics of the project analyzed.","Marine","University of Birmingham"
"Oceanic forcing of the Marine Isotope Stage 11 interglacial","https://research.birmingham.ac.uk/en/publications/oceanic-forcing-of-the-marine-isotope-stage11interglacial","Dickson, A. J.; Beer, C. J.; Dempsey, C.; Maslin, M. A.; Bendle, J. A.; Mcclymont, E. L.; Pancost, R. D.","1 Jun 2009","None","Marine","University of Birmingham"
"Modelling signal loss in surficial marine sediments containing occluded gas","https://research.birmingham.ac.uk/en/publications/modelling-signal-loss-in-surficial-marine-sediments-containing-oc","Gardner, T.","1 Jan 2003","None","Marine","University of Birmingham"
"Biology of the Marine Heterotrophic Dinoflagellate Oxyrrhis marina: Current Status and Future Directions","https://research.birmingham.ac.uk/en/publications/biology-of-the-marine-heterotrophic-dinoflagellate-oxyrrhis-marin","Guo, Z.","21 Oct 2013","None","Marine","University of Birmingham"
"The completeness of the fossil record of plesiosaurs, marine reptiles from the Mesozoic","https://research.birmingham.ac.uk/en/publications/the-completeness-of-the-fossil-record-of-plesiosaurs-marine-repti","Tutin, S.; Butler, R.","2017","Plesiosaurs were a highly successful group of marine reptiles occurring worldwide in the Jurassic and Cretaceous, but to date few studies have focused on their preservation through time. Here, we conduct the first detailed assessment of the quality of the plesiosaur fossil record. Data was compiled for 178 specimens representing 114 valid species. For each species we calculated the character completeness metric (CCM: percentage of phylogenetic characters from a cladistic dataset that can be scored for that species) and the skeletal completeness metric (SCM: percentage of the overall skeleton that is preserved for that species). Average CCM and SCM values were calculated for individual geological stages. A strong significant positive correlation was recovered between CCM and SCM, suggesting that the two metrics are recording the same signal, at least for this clade. Although a significant correlation between changes in sea level and changes in plesiosaur completeness was not recovered, an underlying negative relationship may be present but obscured by poorly sampled time bins. Plesiosaur completeness though time is not significantly correlatedwith that for contemporary terrestrial groups (sauropods, pterosaurs, birds), but is significantly correlated with that for ichthyosaurs, suggesting common controls on skeletal preservation in the marine realm. Significantly higher median completeness values in plesiosaurs and ichthyosaurs than in contemporary terrestrial groups support the hypothesis that the marine tetrapod fossil record is more complete than that of terrestrial tetrapods. A collector’s curve for plesiosaurs shows a generally slow constant rate of discovery from the latter part of the 19th century until the 1990s, at which point the rate of discovery increased substantially and shows no sign of slowing. Asignificant but very weak negative correlation between SCM and the year in which a taxon was named suggests a weak tendency for more recently named species to have less complete skeletons.","Marine","University of Birmingham"
"Review on marine sponge alkaloid, aaptamine: a potential antibacterial and anticancer drug","https://research.birmingham.ac.uk/en/publications/review-on-marine-sponge-alkaloid-aaptamine-a-potential-antibacter","Nadar, V. M.; Manivannan, S.; Chinnaiyan, R.; Govarthanan, M.; Ponnuchamy, K.","31 Jul 2021","In recent years, biological macromolecules have piqued the interest of researchers owing to their vast variety of biological uses. As a result, the marine sponge is a multicellular heterotrophic parazoan with chemicals for defence against predator assaults, biofouling and microbial diseases. These priceless molecules are known as secondary metabolites, and they are essential for survival in a highly competitive environment. So far, over 5,000 marine natural compounds have been extracted from marine sponges, making them an excellent option for drug formulation. One among them is, aaptamine, a marine alkaloid with a benzo[de][1,6]-napthyridine framework extensively distributed in marine sponges. Due to this reason, aaptamine has been intensively researched for various biological purposes, including cancer and protease inhibition, offering fresh insights into novel treatments. Keeping this in mind, we reviewed the biological significance of the marine sponge alkaloid aaptamine.","Marine","University of Birmingham"
"Trends in the development of environmentally friendly fouling-resistant marine coatings.","https://research.birmingham.ac.uk/en/publications/trends-in-the-development-of-environmentally-friendly-fouling-res","Callow, J.; Callow, M.","1 Mar 2011","'Marine biofouling', the undesired growth of marine organisms such as microorganisms, barnacles and seaweeds on submerged surfaces, is a global problem for maritime industries, with both economic and environmental penalties. The primary strategy for combating marine fouling is to use biocide-containing paints, but environmental concerns and legislation are driving science and technology towards non-biocidal solutions based solely on physico-chemical and materials properties of coatings. Advances in nanotechnology and polymer science, and the development of novel surface designs 'bioinspired' by nature, are expected to have a significant impact on the development of a new generation of environmentally friendly marine coatings.","Marine","University of Birmingham"
"Mindfulness in action: discovering how U.S. Navy SEALs build capacity for mindfulness in High-Reliability Organizations (HROs)","https://research.birmingham.ac.uk/en/publications/mindfulness-in-action-discovering-how-us-navy-seals-build-capacit","Fraher, A.; Branicki, L. J.; Grint, K.","1 Sept 2017","This study of US Navy Sea Air and Land (SEAL) commandos contributes to research investigating mindfulness in High-Reliability Organizations (HROs) by identifying the individual and collective influences that allow SEALs to build capacity for mindful behaviors despite the complexity of their missions, the unpredictability of their operating environments, and the danger inherent in their work. Although the HRO literature identifies a number of hallmarks of reliability, less attention is paid to how mindfulness is operationally achieved in situ by individuals on the frontline working in HROs. This study addresses this gap using a multi-phase, multi-method investigation of US Navy SEALs, identifying new links between individual mindfulness attributes (comfort with uncertainty and chaos) and collective mindfulness influences (a positive orientation towards failure) that combine to co-create a phenomenon we call ‘mindfulness in action’. Mindfulness in action occurs when HROs achieve an attentive yet flexible focus capable of incorporating multiple—sometimes competing—realities in order to assess alternative solutions and take action in dynamic situations. By providing a more nuanced conceptualization of the links between individual mindfulness attributes and collective mindfulness influences, this paper opens up new avenues of discovery for a wide range of reliability-seeking organizations. ","Navy","University of Birmingham"
"‘Not … like a rum-ration’: Amphetamine Sulphate, the Royal Navy and the evolution of policy and medical research during the Second World War","https://research.birmingham.ac.uk/en/publications/not-like-a-rum-ration-amphetamine-sulphate-the-royal-navy-and-the","Pugh, J.","12 May 2017","This article explores the evolution of the Royal Navy’s policy relating to the use of amphetamines during the Second World War. This discussion, which demonstrates the ground-breaking yet restrictive nature of naval drug policy, is placed in the wider context of medical research in the Royal Navy during the conflict in which the organisation was the last of the Services to develop its own personnel research committee. In turn, the article examines the motivation for utilising the drug, which included considerations relating to both wakefulness, in combat situations, and wellbeing, in survival at sea situations.","Navy","University of Birmingham"
"The Making of the Elizabethan Navy, 1540-1590: From the Solent to the Armada","https://research.birmingham.ac.uk/en/publications/the-making-of-the-elizabethan-navy-1540-1590-from-the-solent-to-t","Younger, N.","1 Jul 2010","None","Navy","University of Birmingham"
"Realistic Caution and Ambivalent Optimism: United States Intelligence Assessments and War Preparations Against Japan, 1918–1941","https://research.birmingham.ac.uk/en/publications/realistic-caution-and-ambivalent-optimism-united-states-intellige","Ford, D.","22 Jun 2010","Throughout the years prior to the outbreak of the Pacific War, the United States defence establishment held an ambiguous view on Japanese policy and strategic aims. A number of factors precluded a clear-cut forecast, among the most important of which was the opportunistic and secretive manner in which Japanese leaders formulated their plans. Under the circumstances, the available intelligence could not provide a definite indication of the moves which the Imperial Japanese Navy (IJN) and Imperial Japanese Army (IJA) would undertake. The situation was further complicated because reliable pieces of evidence revealed Japan did not possess the military and economic resources to defeat a coalition of several Great Powers. The Americans were thus not inclined to expect the Imperial forces to undertake a full-scale conquest of the Asia–Pacific region. The inadequate knowledge of Japanese war plans, in turn, was one of the key factors which led United States defence officials to believe that efforts to bolster their military strength in the Far East were not necessary.","Navy","University of Birmingham"
"Internal friction in hard and soft PZT-based ceramics","https://research.birmingham.ac.uk/en/publications/internal-friction-in-hard-and-soft-pzt-based-ceramics","Frayssignes, H.; Gabbay, M.; Fantozzi, G.; Porch, N.; Cheng, B.; Button, T.","1 Sept 2004","This study concerns the two following commercial ceramics: PZT TRS100 (US Navy I standard: hard material) and PZT TRS600 (US Navy VI standard: soft material). These materials are PZT ceramics with various dopants. Internal friction and elastic modulus measurements have been performed versus temperature at different frequencies. Considering the hard ceramic, two relaxation peaks (R-1, R-2) related to oxygen vacancies-domain walls interaction were observed similarly to undoped PZT ceramics. In addition, a phase transition peak (P-1) occurs at the Curie temperature. Considering the soft ceramic, only two phase transition peaks were observed. The increase of modulus associated with the phase transition internal friction peak occurs at the Curie temperature in both samples. The effects of some dopants are investigated. Some of them influence either the concentration of oxygen vacancies or the domains structure. (C) 2003 Elsevier Ltd. All rights reserved.","Navy","University of Birmingham"
"Efficient analysis, design, and filter applications of EBG waveguide with periodic resonant loads","https://research.birmingham.ac.uk/en/publications/efficient-analysis-design-and-filter-applications-of-ebg-waveguid","Goussetis, G.; Feresidis, A. P.; Kosmas, P.","1 Nov 2006","An efficient analysis and design of an electromagnetic-bandgap (EBG) waveguide with resonant loads is presented. Equivalent-circuit analysis is employed to demonstrate the differences between EBG waveguides with resonant and nonresonant loadings. As a result of the resonance, transmission zeros at finite frequencies emerge. The concept is demonstrated in E-plane waveguides. A generic fast and efficient formulation is presented, which starts from the generalized scattering matrix of the unit cell and derives the dispersion properties of the infinite structure. Both real and imaginary parts of the propagation constant are derived and discussed. The Floquet wavelength and impedance are also presented. The theoretical results are validated by comparison with simulations of a finite structure and experimental results. The application of the proposed EBG waveguide in the suppression of the spurious passband of a conventional E-plane filter is presented by experiment.","Navy","University of Birmingham"
